     2    0.11480E+04    0.16624E+00    0.64361E+01
     3    0.10720E+04    0.27402E+00    0.79820E+01
     4    0.99515E+03    0.31328E+00    0.82022E+01
     5    0.93355E+03    0.28368E+00    0.76165E+01
     6    0.88787E+03    0.21404E+00    0.65875E+01
     7    0.85581E+03    0.13787E+00    0.53860E+01
     8    0.83425E+03    0.77633E-01    0.42224E+01
     9    0.82071E+03    0.40819E-01    0.31861E+01
    10    0.81392E+03    0.23743E-01    0.23341E+01
    11    0.81212E+03    0.17738E-01    0.17064E+01
    12    0.81466E+03    0.16353E-01    0.13069E+01
    13    0.81916E+03    0.15549E-01    0.11133E+01
    14    0.82491E+03    0.14527E-01    0.10743E+01
    15    0.83237E+03    0.13653E-01    0.11306E+01
    16    0.84196E+03    0.13325E-01    0.12290E+01
    17    0.85341E+03    0.13609E-01    0.13413E+01
    18    0.86559E+03    0.14247E-01    0.14490E+01
    19    0.87954E+03    0.14871E-01    0.15418E+01
    20    0.89377E+03    0.15201E-01    0.16095E+01
    21    0.90837E+03    0.15165E-01    0.16499E+01
    22    0.92342E+03    0.14922E-01    0.16661E+01
    23    0.93873E+03    0.14689E-01    0.16648E+01
    24    0.95438E+03    0.14628E-01    0.16528E+01
    25    0.97040E+03    0.14808E-01    0.16364E+01
    26    0.98668E+03    0.15231E-01    0.16217E+01
    27    0.10034E+04    0.15879E-01    0.16106E+01
    28    0.10203E+04    0.16769E-01    0.16045E+01
    29    0.10377E+04    0.17942E-01    0.16044E+01
    30    0.10554E+04    0.19456E-01    0.16095E+01
    31    0.10734E+04    0.21348E-01    0.16184E+01
    32    0.10918E+04    0.23591E-01    0.16277E+01
    33    0.11106E+04    0.26132E-01    0.16328E+01
    34    0.11298E+04    0.28931E-01    0.16306E+01
    35    0.11493E+04    0.31972E-01    0.16201E+01
    36    0.11690E+04    0.35253E-01    0.16004E+01
    37    0.11890E+04    0.38798E-01    0.15713E+01
    38    0.12093E+04    0.42627E-01    0.15347E+01
    39    0.12300E+04    0.46717E-01    0.14904E+01
    40    0.12509E+04    0.51038E-01    0.14374E+01
    41    0.12720E+04    0.55571E-01    0.13745E+01
    42    0.12933E+04    0.60321E-01    0.13012E+01
    43    0.13147E+04    0.65300E-01    0.12170E+01
    44    0.13362E+04    0.70502E-01    0.11222E+01
    45    0.13581E+04    0.75935E-01    0.10174E+01
    46    0.13804E+04    0.81601E-01    0.90066E+00
